Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-02-13 00:00:00-05:00,236.97500610351562,242.33990478515625,235.57000732421875,241.52999877929688,51636277,0.0,0.0,AAPL
2025-02-13 00:00:00-05:00,407.0320129394531,411.0,406.3599853515625,410.5400085449219,22907230,0.0,0.0,MSFT
2025-02-13 00:00:00-05:00,721.52001953125,728.969970703125,718.0399780273438,728.5599975585938,12529572,0.0,0.0,META
2025-02-13 00:00:00-05:00,345.0400085449219,358.69000244140625,342.864990234375,355.94000244140625,88552102,0.0,0.0,TSLA
2025-02-13 00:00:00-05:00,1.4700000286102295,1.5199999809265137,1.4299999475479126,1.5,36840683,0.0,0.0,OPEN
2025-02-13 00:00:00-05:00,131.55499267578125,136.5,131.1699981689453,135.2899932861328,195623485,0.0,0.0,NVDA
2025-02-13 00:00:00-05:00,185.97000122070312,187.99000549316406,184.88999938964844,187.8800048828125,12652879,0.0,0.0,GOOG
