Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-02-14 00:00:00-05:00,241.07000732421875,245.0500030517578,241.0,244.33999633789062,10832000,0.0,0.0,AAPL
2025-02-14 00:00:00-05:00,407.6499938964844,408.7099914550781,406.1700134277344,406.5799865722656,5747192,0.0,0.0,MSFT
2025-02-14 00:00:00-05:00,726.219970703125,732.9000244140625,725.6199951171875,731.8200073242188,3866294,0.0,0.0,META
2025-02-14 00:00:00-05:00,360.6199951171875,361.989990234375,351.6000061035156,353.2200012207031,23103094,0.0,0.0,TSLA
2025-02-14 00:00:00-05:00,1.5399999618530273,1.5800000429153442,1.4900000095367432,1.4900000095367432,8299611,0.0,0.0,OPEN
2025-02-14 00:00:00-05:00,136.41000366210938,137.90499877929688,135.5,137.89999389648438,53549889,0.0,0.0,NVDA
2025-02-14 00:00:00-05:00,186.8300018310547,188.14999389648438,186.2100067138672,186.8300018310547,3147450,0.0,0.0,GOOG
